0.162,0.209,0.412,0.5938125973736924,0
0.406,0.433,0.405,0.5514133095926999,0
0.437,0.872,0.391,0.626585800133541,0
0.241,0.794,0.32,0.41648119296683733,0
0.337,0.489,0.505,0.689016247496105,0
0.255,0.577,0.749,0.7339194302247941,0
0.125,0.621,0.31,0.5698308479857557,0
0.712,0.703,0.444,0.6161807255731138,0
0.2,0.365,0.277,0.4530937013131538,0
0.381,0.64,0.178,0.1414978855998221,0
0.267,0.52,0.316,0.6426107277987981,0
0.0666,0.398,0.286,0.47429334520365013,0
0.323,0.585,0.471,0.5826285332739818,0
0.0895,0.498,0.235,0.215001112842199,0
0.141,0.599,0.471,0.756677053193857,0
0.198,0.367,0.111,0.35171377698642337,0
0.359,0.541,0.153,0.5425662141108392,0
0.116,0.391,0.335,0.5753950589806366,0
0.355,0.502,0.168,0.352993545515246,0
0.289,0.47,0.431,0.794346761629201,0
0.267,0.586,0.624,0.8045292677498331,0
0.962,0.647,0.822,0.8759737369241042,1
0.915,0.702,0.825,0.9246605831293123,1
0.702,0.666,0.83,0.817382595148008,1
0.723,0.836,0.743,0.7845537502782106,1
0.842,0.768,0.714,0.8510460716670376,1
0.795,0.673,0.886,0.8883262853327397,1
0.682,0.56,0.872,0.8978410861339863,1
0.825,0.704,0.797,0.8055864678388605,1
0.662,0.52,0.731,0.8383596705987091,1
0.452,0.621,0.82,0.8646783886044959,1
0.699,0.717,0.671,0.8528822612953483,1
0.386,0.669,0.687,0.8709103049187625,1
0.792,0.717,0.73,0.8722457155575339,1
0.955,0.743,0.835,0.8763632316937457,1
0.732,0.628,0.698,0.8233363009125306,1
0.632,0.818,0.803,0.8971177387046517,1
0.912,0.95,0.891,0.9877587358112621,1
0.896,0.774,0.753,0.8323503227242377,1
0.737,0.746,0.765,0.8899955486312041,1
0.121,0.699,0.529,0.7153906076118407,1
0.961,0.807,0.887,0.9280547518361897,1
0.684,0.562,0.939,0.8971177387046517,1
0.472,0.512,0.662,0.7571778321833964,1
0.254,0.448,0.838,0.8428666815045627,1
0.687,0.81,0.636,0.7975183618962831,1
0.712,0.703,0.444,0.6161807255731138,1
0.557,0.548,0.816,0.9011796127309147,1
0.472,0.733,0.67,0.8010238148230581,1
0.486,0.667,0.75,0.8793122635210326,1
0.288,0.729,0.836,0.8954484754061873,1
0.886,0.687,0.818,0.9005119074115291,1
0.774,0.697,0.875,0.8782550634320053,1
0.896,0.526,0.818,0.8041954150901403,1
0.719,0.881,0.592,0.8628421989761852,1
0.956,0.756,0.697,0.7805475183618964,1
0.87,0.691,0.823,0.9018473180503005,1
0.884,0.748,0.788,0.7428221678166036,1
0.603,0.782,0.685,0.7883374137547295,1
0.761,0.767,0.481,0.661306476741598,1
0.466,0.792,0.717,0.8705764522590697,1
0.668,0.636,0.831,0.9158691297574004,1
0.769,0.837,0.515,0.9091920765635432,1
0.692,0.853,0.647,0.8241709325617628,1
0.888,0.726,0.787,0.9966058312931226,1
0.371,0.56,0.936,0.8107055419541509,1
0.414,0.817,0.772,0.8183841531270867,1
0.589,0.714,0.8,0.867849988871578,1
0.677,0.794,0.793,0.8838192744268862,1
0.732,0.813,0.853,0.870743378588916,1
0.799,0.694,0.712,0.9170932561762741,1
0.545,0.743,0.752,0.8675717783218341,1
0.61,0.732,0.832,0.8787002003115958,1
0.404,0.693,0.678,0.7370353883819275,1
0.381,0.672,0.676,0.72896728243935,1
0.187,0.659,0.617,0.809203204985533,1
0.766,0.77,0.875,0.9121411083908302,1
0.669,0.56,0.959,1.0,1
0.484,0.487,0.9,0.8896060538615624,1
0.47,0.652,0.698,0.8756955263743601,1
0.748,0.715,0.872,0.9219897618517694,1
0.769,0.762,0.661,0.7973514355664367,1
0.803,0.769,0.479,0.8383040284887603,1
0.284,0.681,0.583,0.6812263521032718,1
0.406,0.714,0.451,0.675328288448698,1
0.619,0.578,0.866,0.9237146672601826,1
0.272,0.426,0.584,0.8408635655464055,1
0.66,0.783,0.58,0.77103271756065,1
0.378,0.704,0.969,0.9972735366125084,1
0.721,0.713,0.676,0.8302915646561317,1
0.802,0.589,0.966,0.906910750055642,1
0.536,0.749,0.491,0.5981526819496996,1
0.303,0.587,0.711,0.7788226129534831,1
0.64,0.627,0.703,0.8636211885154685,1
0.942,0.647,0.8,0.8358001335410639,1
0.325,0.519,0.536,0.7787669708435344,1
0.75,0.628,0.676,0.8064767415980414,1
0.549,0.799,0.586,0.7606276430002226,1
0.52,0.69,0.829,0.8995103494324505,1
0.833,0.767,0.682,0.8560538615624305,1
0.72,0.652,0.812,0.9241041620298241,1
0.648,0.638,0.832,0.8549966614734031,1
0.486,0.652,0.877,0.9692299131983084,1
0.867,0.709,0.824,0.64439127531716,1
0.478,0.591,0.764,0.830235922546183,1
0.304,0.561,0.965,0.9310037836634764,1
0.432,0.508,0.874,0.864344535944803,1
0.53,0.669,0.939,0.956821722679724,1
0.581,0.714,0.874,0.8357444914311151,1
0.661,0.748,0.524,0.8238370799020699,1
0.697,0.809,0.812,0.9204317827732028,1
0.432,0.56,0.857,0.9047407077676386,1
0.812,0.804,0.648,0.7550634320053417,1
0.816,0.751,0.783,0.9281660360560873,1
0.373,0.67,0.848,0.8884932116625862,1
0.714,0.755,0.837,0.9841419986645894,1
0.758,0.335,0.936,0.9043512129979968,1
0.925,0.773,0.758,0.8575561985310483,1
0.864,0.747,0.449,0.7508902737591809,1
0.756,0.72,0.791,0.8744713999554863,1
0.844,0.677,0.772,0.7527264633874917,1
0.128,0.744,0.325,0.6066102826619185,2
0.499,0.699,0.687,0.9129757400400623,2
0.202,0.907,0.393,0.7104941019363454,2
0.324,0.774,0.513,0.8558312931226352,2
0.407,0.417,0.729,0.943690184731805,2
0.321,0.567,0.515,0.5642109948809259,2
0.349,0.31,0.722,0.837803249499221,2
0.364,0.77,0.576,0.47629646116180724,2
0.156,0.73,0.581,0.688459826396617,2
0.35,0.586,0.547,0.7245715557533943,2
0.476,0.616,0.617,0.6662586245270421,2
0.6,0.686,0.362,0.46533496550189185,2
0.266,0.585,0.641,0.8978410861339863,2
0.626,0.801,0.533,0.7905074560427331,2
0.466,0.842,0.545,0.801914088582239,2
0.371,0.734,0.605,0.5918094814155352,2
0.116,0.832,0.534,0.7006454484754062,2
0.266,0.521,0.762,0.7600155797907856,2
0.0397,0.735,0.449,0.7176719341197418,2
0.127,0.665,0.498,0.6799465835744491,2
0.433,0.745,0.5,0.7912864455820164,2
0.822,0.841,0.481,0.6810594257734254,2
0.464,0.868,0.55,0.7783218339639439,2
0.369,0.735,0.525,0.9718450923659026,2
0.365,0.728,0.584,0.7316937458268418,2
0.523,0.74,0.586,0.6766636990874694,2
0.5,0.864,0.477,0.8134320053416426,2
0.613,0.928,0.481,0.6151235254840864,2
0.381,0.594,0.798,0.8435900289338972,2
0.235,0.707,0.67,0.783273981749388,2
0.0397,0.382,0.448,0.6931337636323169,2
0.13,0.589,0.303,0.6067215668818162,2
0.626,0.826,0.66,0.8662363676830626,2
0.55,0.812,0.496,0.8032494992210104,2
0.522,0.487,0.74,0.8586690407300246,2
0.621,0.71,0.49,0.5883040284887603,2
0.463,0.6,0.723,0.8611729356777209,2
0.225,0.706,0.625,0.7221789450255953,2
0.8,0.716,0.513,0.5701090585354996,2
0.437,0.789,0.536,0.7535610950367237,2
0.431,0.644,0.502,0.6028822612953483,2
0.609,0.677,0.421,0.5683841531270867,2
0.552,0.891,0.628,0.6978633429779658,2
0.106,0.908,0.643,0.6944691742710885,2
0.438,0.794,0.636,0.7495548631204095,2
0.449,0.745,0.561,0.8644558201647007,2
0.742,0.888,0.408,0.5699421322056533,2
0.557,0.807,0.665,0.8433118183841531,2
0.383,0.635,0.537,0.6960827954596038,2
0.131,0.506,0.45,0.43623414199866467,2
0.0778,0.849,0.699,0.8464277765412864,2
0.34,0.926,0.454,0.5827398174938794,2
0.207,0.725,0.713,0.7918985087914534,2
0.213,0.537,0.571,0.7602937903405297,2
0.1,0.578,0.449,0.782105497440463,2
0.303,0.565,0.569,0.7968506565768975,2
0.646,0.775,0.518,0.8094814155352772,2
0.696,0.703,0.757,0.9343979523703537,2
0.67,0.861,0.647,0.7222345871355441,2
0.369,0.686,0.545,0.6394947696416647,2
0.682,0.609,0.355,0.5177498330736702,2
0.425,0.816,0.45,0.49154239928778104,2
0.665,0.695,0.552,0.6195192521700422,2
0.381,0.767,0.438,0.6498442020921433,2
0.292,0.666,0.465,0.6599154239928778,2
0.772,0.553,0.484,0.592477186734921,2
0.555,0.774,0.575,0.6958045849098597,2
0.435,0.777,0.33,0.39544847540618744,2
0.496,0.423,0.667,0.7452147785444024,2
0.62,0.723,0.708,0.8423102604050746,2
0.707,0.519,0.568,0.6039394613843757,2
0.546,0.823,0.442,0.5161362118851547,2
0.603,0.836,0.614,0.8825951480080125,2
0.246,0.668,0.376,0.5308257289116404,2
0.268,0.673,0.463,0.7321388827064322,2
0.159,0.558,0.211,0.32439350100155806,2
0.667,0.674,0.644,0.6581905185844648,2
0.459,0.892,0.633,0.719675050077899,2
0.404,0.562,0.52,0.8010238148230581,2
0.507,0.78,0.768,0.8947251279768529,2
0.228,0.687,0.584,0.7271867349209882,2
0.577,0.714,0.707,0.8504896505675494,2
0.577,0.562,0.579,0.7576786111729357,2
0.13,0.94,0.422,0.8951702648564434,2
0.254,0.319,0.236,0.5987647451591365,2
0.52,0.776,0.464,0.5208657912308035,2
0.421,0.79,0.777,0.6483975072334742,2
0.389,0.766,0.535,0.7121077231248609,2
0.454,0.618,0.693,0.8046961940796795,2
0.0391,0.443,0.536,0.6798352993545516,2
0.113,0.709,0.362,0.5893055864678389,2
0.675,0.802,0.502,0.7383151569107501,2
0.0534,0.641,0.445,0.6935789005119074,2
0.305,0.687,0.58,0.6736590251502337,2
0.369,0.828,0.521,0.8247273536612508,2
0.622,0.742,0.518,0.602993545515246,2
0.0397,0.669,0.419,0.7612397062096594,2
0.463,0.789,0.543,0.7802693078121523,2
0.742,0.812,0.385,0.5969841976407746,2
0.239,0.479,0.714,0.7075450701090585,2
